Sponsor Name,Sponsor Number,Claim Date,Claim Status,SSO Lunch Rate,SSO Brk Rate,Free Eligible Students,Rdc Eligible Students,Paid Eligible Students,Total Eligible Students,Total Milk Enrollment,Lunch Operating Days,ADP Lunch,Lunch Sites,Breakfast Operating Days,ADP SNB,SNB Sites,ADP Regular Brk,Regular Brk Sites,Snack Operating Days,ADP Low Snack,Low Snack Sites,ADP High Snack,High Snack Sites,SSO Operating Days,SSO Operating Sites,ADP SSO Lunch,ADP SSO SNB,ADP SSO Brk,ADP SSO Snk,Milk Operating Days,ADP Milk,Milk Sites,Free Lunches,Rdc Lunches,Paid Lunches,Total Lunches (No SSO),Free SNB,Rdc SNB,Paid SNB,Total SNB (No SSO),Free Regular Brk,Rdc Regular Brk,Paid Regular Brk,Total Regular Brk (No SSO),Free Snack,Rdc Snack,Paid Snack,Total Snacks (No SSO),SSO Lunches,SSO SNB,SSO Reg Brk,SSO Snack,Free Special Milk,Paid Special Milk,Free Lunch Amt,Rdc Lunch Amt,Paid Lunch Amt,SSO Lunch Amt,Free (Brk+SNB) Amt,Rdc (Brk+SNB) Amt,Paid (Brk+SNB)  Amt,SSO (Brk+SNB) Amt,Free Snack Amt,Rdc Snack Amt,Paid Snack Amt,SSO Snack Amt,Special Milk Amt,FFVP Amt,SubTotal,Liquor Tax,Total Reimbursement,Jul SFSP Rate,Aug SFSP Rate,Sep SFSP Rate,Oct SFSP Rate,Nov SFSP Rate,Dec SFSP Rate,Jan SFSP Rate,Feb SFSP Rate,Mar SFSP Rate,Apr SFSP Rate,May SFSP Rate,Jun SFSP Rate,
SUMMIT ACADEMY HIGH SCHOOL,7G,1/1/2022,Paid,4.5625,2.6050,55,8,466,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4485,0,0,0,0,0,0.00,0.00,0.00,20462.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20462.81,3588.00,24050.81,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
SUMMIT ACADEMY HIGH SCHOOL,7G,2/1/2022,Paid,4.5625,2.6050,52,8,454,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4637,0,0,0,0,0,0.00,0.00,0.00,21156.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21156.31,3941.45,25097.76,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
SUMMIT ACADEMY HIGH SCHOOL,7G,3/1/2022,Paid,4.5625,2.6050,53,8,455,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5088,0,0,0,0,0,0.00,0.00,0.00,23214.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23214.00,4070.40,27284.40,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
SUMMIT ACADEMY HIGH SCHOOL,7G,4/1/2022,Paid,4.5625,2.6050,52,9,436,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345,0,0,0,0,0,0.00,0.00,0.00,15261.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15261.56,2676.00,17937.56,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
SUMMIT ACADEMY HIGH SCHOOL,7G,5/1/2022,Paid,4.5625,2.6050,54,10,437,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3930,0,0,0,0,0,0.00,0.00,0.00,17930.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17930.63,3144.00,21074.63,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
SYRACUSE ARTS ACADEMY,4D,8/1/2021,Paid,4.3175,2.4625,206,96,1488,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1027,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11300,0,2073,0,0,0,0.00,0.00,0.00,48787.75,0.00,0.00,0.00,5104.76,0.00,0.00,0.00,0.00,0.00,0.00,53892.51,9605.00,63497.51,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
SYRACUSE ARTS ACADEMY,4D,9/1/2021,Paid,4.3175,2.4625,212,117,1546,1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,1113,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23382,0,4641,0,0,0,0.00,0.00,0.00,100951.79,0.00,0.00,0.00,11428.46,0.00,0.00,0.00,0.00,0.00,0.00,112380.25,19874.70,132254.95,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
SYRACUSE ARTS ACADEMY,4D,10/1/2021,Paid,4.3175,2.4625,153,79,1521,1753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,1068,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20297,0,4352,0,0,0,0.00,0.00,0.00,87632.30,0.00,0.00,0.00,10716.80,0.00,0.00,0.00,0.00,0.00,0.00,98349.10,17252.45,115601.55,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
SYRACUSE ARTS ACADEMY,4D,11/1/2021,Paid,4.3175,2.4625,117,61,1495,1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,1148,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21810,0,5035,0,0,0,0.00,0.00,0.00,94164.68,0.00,0.00,0.00,12398.69,0.00,0.00,0.00,0.00,0.00,0.00,106563.37,18538.50,125101.87,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
SYRACUSE ARTS ACADEMY,4D,12/1/2021,Paid,4.3175,2.4625,160,73,1510,1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1169,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15194,0,3186,0,0,0,0.00,0.00,0.00,65600.10,0.00,0.00,0.00,7845.53,0.00,0.00,0.00,0.00,0.00,0.00,73445.63,12914.90,86360.53,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
SYRACUSE ARTS ACADEMY,4D,1/1/2022,Paid,4.5625,2.6050,122,57,1487,1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,876,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17523,0,5851,0,0,0,0.00,0.00,0.00,79948.69,0.00,0.00,0.00,15241.86,0.00,0.00,0.00,0.00,0.00,0.00,95190.55,14018.40,109208.95,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
SYRACUSE ARTS ACADEMY,4D,2/1/2022,Paid,4.5625,2.6050,161,71,1487,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,1091,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20736,0,4972,0,0,0,0.00,0.00,0.00,94608.00,0.00,0.00,0.00,12952.06,0.00,0.00,0.00,0.00,0.00,0.00,107560.06,17625.60,125185.66,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
SYRACUSE ARTS ACADEMY,4D,3/1/2022,Paid,4.5625,2.6050,180,76,1456,1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,1111,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25542,0,6006,0,0,0,0.00,0.00,0.00,116535.38,0.00,0.00,0.00,15645.63,0.00,0.00,0.00,0.00,0.00,0.00,132181.01,20433.60,152614.61,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
SYRACUSE ARTS ACADEMY,4D,4/1/2022,Paid,4.5625,2.6050,189,77,1440,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,1082,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17319,0,4019,0,0,0,0.00,0.00,0.00,79017.94,0.00,0.00,0.00,10469.50,0.00,0.00,0.00,0.00,0.00,0.00,89487.44,13855.20,103342.64,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
SYRACUSE ARTS ACADEMY,4D,5/1/2022,Paid,4.5625,2.6050,194,80,1424,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,1186,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22543,0,4814,0,0,0,0.00,0.00,0.00,102852.44,0.00,0.00,0.00,12540.47,0.00,0.00,0.00,0.00,0.00,0.00,115392.91,18034.40,133427.31,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
TERRA ACADEMY,8J,8/1/2021,Paid,4.3175,2.4625,110,17,522,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,421,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2105,0,518,0,0,0,0.00,0.00,0.00,9088.34,0.00,0.00,0.00,1275.58,0.00,0.00,0.00,0.00,0.00,0.00,10363.92,1789.25,12153.17,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
TERRA ACADEMY,8J,9/1/2021,Paid,4.3175,2.4625,111,19,520,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,412,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8238,0,2056,0,0,0,0.00,0.00,0.00,35567.57,0.00,0.00,0.00,5062.90,0.00,0.00,0.00,0.00,0.00,0.00,40630.47,7002.30,47632.77,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
TERRA ACADEMY,8J,10/1/2021,Paid,4.3175,2.4625,98,17,485,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,411,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7805,0,2023,0,0,0,0.00,0.00,0.00,33698.09,0.00,0.00,0.00,4981.64,0.00,0.00,0.00,0.00,0.00,0.00,38679.73,6634.25,45313.98,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
TERRA ACADEMY,8J,11/1/2021,Paid,4.3175,2.4625,124,16,510,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,400,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7208,0,2061,0,0,0,0.00,0.00,0.00,31120.54,0.00,0.00,0.00,5075.21,0.00,0.00,0.00,0.00,0.00,0.00,36195.75,6126.80,42322.55,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
TERRA ACADEMY,8J,12/1/2021,Paid,4.3175,2.4625,124,16,507,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,419,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6284,0,1686,0,0,0,0.00,0.00,0.00,27131.17,0.00,0.00,0.00,4151.78,0.00,0.00,0.00,0.00,0.00,0.00,31282.95,5341.40,36624.35,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
TERRA ACADEMY,8J,1/1/2022,Paid,4.5625,2.6050,125,16,508,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,405,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8104,0,2235,0,0,0,0.00,0.00,0.00,36974.50,0.00,0.00,0.00,5822.18,0.00,0.00,0.00,0.00,0.00,0.00,42796.68,6483.20,49279.88,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
TERRA ACADEMY,8J,2/1/2022,Paid,4.5625,2.6050,128,12,506,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,405,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6878,0,1928,0,0,0,0.00,0.00,0.00,31380.88,0.00,0.00,0.00,5022.44,0.00,0.00,0.00,0.00,0.00,0.00,36403.32,5846.30,42249.62,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
TERRA ACADEMY,8J,3/1/2022,Paid,4.5625,2.6050,129,12,509,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,412,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9474,0,3041,0,0,0,0.00,0.00,0.00,43225.13,0.00,0.00,0.00,7921.81,0.00,0.00,0.00,0.00,0.00,0.00,51146.94,7579.20,58726.14,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
TERRA ACADEMY,8J,4/1/2022,Paid,4.5625,2.6050,129,13,506,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,527,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8951,0,1948,0,0,0,0.00,0.00,0.00,40838.94,0.00,0.00,0.00,5074.54,0.00,0.00,0.00,0.00,0.00,0.00,45913.48,7160.80,53074.28,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
TERRA ACADEMY,8J,5/1/2022,Paid,4.5625,2.6050,130,24,493,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,398,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7960,0,2295,0,0,0,0.00,0.00,0.00,36317.50,0.00,0.00,0.00,5978.48,0.00,0.00,0.00,0.00,0.00,0.00,42295.98,6368.00,48663.98,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
TINTIC SCHOOL DISTRICT,29,8/1/2021,Paid,4.3175,2.4625,54,11,162,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,91,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,420,0,0,0,0,0.00,0.00,0.00,3151.78,0.00,0.00,0.00,1034.25,0.00,0.00,0.00,0.00,0.00,0.00,4186.03,620.50,4806.53,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
TINTIC SCHOOL DISTRICT,29,9/1/2021,Paid,4.3175,2.4625,206,10,47,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,92,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651,964,0,0,0,0,0.00,0.00,0.00,7128.19,0.00,0.00,0.00,2373.85,0.00,0.00,0.00,0.00,0.00,0.00,9502.04,1403.35,10905.39,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
TINTIC SCHOOL DISTRICT,29,10/1/2021,Paid,4.3175,2.4625,53,4,164,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,82,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1309,738,0,0,0,0,0.00,0.00,0.00,5651.61,0.00,0.00,0.00,1817.33,0.00,0.00,0.00,0.00,0.00,0.00,7468.94,1112.65,8581.59,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
TINTIC SCHOOL DISTRICT,29,11/1/2021,Paid,4.3175,2.4625,45,0,166,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,95,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717,990,0,0,0,0,0.00,0.00,0.00,7413.15,0.00,0.00,0.00,2437.88,0.00,0.00,0.00,0.00,0.00,0.00,9851.03,1459.45,11310.48,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
TINTIC SCHOOL DISTRICT,29,12/1/2021,Paid,4.3175,2.4625,44,0,164,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,107,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,767,0,0,0,0,0.00,0.00,0.00,5560.94,0.00,0.00,0.00,1888.74,0.00,0.00,0.00,0.00,0.00,0.00,7449.68,1094.80,8544.48,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
TINTIC SCHOOL DISTRICT,29,1/1/2022,Paid,4.5625,2.6050,30,0,68,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,106,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1690,1013,0,0,0,0,0.00,0.00,0.00,7710.63,0.00,0.00,0.00,2638.87,0.00,0.00,0.00,0.00,0.00,0.00,10349.50,1352.00,11701.50,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
TINTIC SCHOOL DISTRICT,29,2/1/2022,Paid,4.5625,2.6050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,117,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756,377,0,0,0,0,0.00,0.00,0.00,8011.75,0.00,0.00,0.00,982.09,0.00,0.00,0.00,0.00,0.00,0.00,8993.84,1492.60,10486.44,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
TINTIC SCHOOL DISTRICT,29,3/1/2022,Paid,4.5625,2.6050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,116,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,1362,0,0,0,0,0.00,0.00,0.00,10037.50,0.00,0.00,0.00,3548.01,0.00,0.00,0.00,0.00,0.00,0.00,13585.51,1760.00,15345.51,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
TINTIC SCHOOL DISTRICT,29,4/1/2022,Paid,4.5625,2.6050,43,0,172,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,117,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640,1134,0,0,0,0,0.00,0.00,0.00,7482.50,0.00,0.00,0.00,2954.07,0.00,0.00,0.00,0.00,0.00,0.00,10436.57,1312.00,11748.57,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
TINTIC SCHOOL DISTRICT,29,5/1/2022,Paid,4.5625,2.6050,42,0,174,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,120,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912,1301,0,0,0,0,0.00,0.00,0.00,8723.50,0.00,0.00,0.00,3389.11,0.00,0.00,0.00,0.00,0.00,0.00,12112.61,1529.60,13642.21,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,
TOOELE SCHOOL DISTRICT,30,7/1/2021,Paid,4.3175,2.4625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,3335,3121,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53358,49943,2949,0,0,0,0.00,0.00,0.00,230373.17,0.00,0.00,0.00,130246.55,0.00,0.00,0.00,0.00,0.00,0.00,360619.72,45354.30,405974.02,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
TOOELE SCHOOL DISTRICT,30,8/1/2021,Paid,4.3175,2.4625,4160,518,11870,16548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,28,5827,2838,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87412,42572,2460,0,0,0,0.00,0.00,0.00,377401.31,0.00,0.00,0.00,110891.30,0.00,0.00,0.00,0.00,0.00,0.00,488292.61,74300.20,562592.81,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
TOOELE SCHOOL DISTRICT,30,9/1/2021,Paid,4.3175,2.4625,4330,476,11911,16717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,9347,2040,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186944,40805,4660,0,0,0,0.00,0.00,0.00,807130.72,0.00,0.00,0.00,111957.56,0.00,0.00,0.00,0.00,0.00,11578.76,930667.04,158902.40,1089569.44,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
TOOELE SCHOOL DISTRICT,30,10/1/2021,Paid,4.3175,2.4625,3716,529,12887,17132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,9117,2092,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164099,37648,4287,0,0,0,0.00,0.00,0.00,708497.43,0.00,0.00,0.00,103264.94,0.00,0.00,0.00,0.00,0.00,7918.21,819680.58,139484.15,959164.73,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
TOOELE SCHOOL DISTRICT,30,11/1/2021,Paid,4.3175,2.4625,2942,342,12902,16186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,9406,2221,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178719,42201,5061,0,0,0,0.00,0.00,0.00,771619.28,0.00,0.00,0.00,116382.67,0.00,0.00,0.00,0.00,0.00,6801.17,894803.12,151911.15,1046714.27,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
TOOELE SCHOOL DISTRICT,30,12/1/2021,Paid,4.3175,2.4625,3405,324,12117,15846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,9092,2107,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109098,25282,2740,0,0,0,0.00,0.00,0.00,471030.62,0.00,0.00,0.00,69004.18,0.00,0.00,0.00,0.00,0.00,4285.39,544320.19,92733.30,637053.49,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
TOOELE SCHOOL DISTRICT,30,1/1/2022,Paid,4.5625,2.6050,2922,320,12233,15475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,8207,2447,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155938,46485,4017,0,0,0,0.00,0.00,0.00,711467.13,0.00,0.00,0.00,131557.72,0.00,0.00,0.00,0.00,0.00,7866.48,850891.33,124750.40,975641.73,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
TOOELE SCHOOL DISTRICT,30,2/1/2022,Paid,4.5625,2.6050,2899,312,12089,15300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,9697,2455,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164846,41741,4804,0,0,0,0.00,0.00,0.00,752109.88,0.00,0.00,0.00,121249.73,0.00,0.00,0.00,0.00,0.00,13351.26,886710.87,140119.10,1026829.97,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
TOOELE SCHOOL DISTRICT,30,3/1/2022,Paid,4.5625,2.6050,2895,303,12069,15267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,9047,2417,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153798,41083,4414,0,0,0,0.00,0.00,0.00,701703.38,0.00,0.00,0.00,118519.69,0.00,0.00,0.00,0.00,0.00,13131.64,833354.71,123038.40,956393.11,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
TOOELE SCHOOL DISTRICT,30,4/1/2022,Paid,4.5625,2.6050,2879,309,11989,15177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,9534,2537,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190683,50730,5747,0,0,0,0.00,0.00,0.00,869991.19,0.00,0.00,0.00,147122.59,0.00,0.00,0.00,0.00,0.00,12998.32,1030112.10,152546.40,1182658.50,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
TOOELE SCHOOL DISTRICT,30,5/1/2022,Paid,4.5625,2.6050,2852,317,11873,15042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,9017,2399,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171329,45574,5134,0,0,0,0.00,0.00,0.00,781688.56,0.00,0.00,0.00,132094.34,0.00,0.00,0.00,0.00,0.00,16856.13,930639.03,137063.20,1067702.23,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
TOOELE SCHOOL DISTRICT,30,6/1/2022,Paid,4.5625,2.6050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17790,0,0,0,0,0,0.00,0.00,0.00,81166.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81166.88,14232.00,95398.88,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
TREESIDE CHARTER SCHOOL,7L,8/1/2021,Paid,4.3175,2.4625,135,33,274,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,218,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402,1151,0,0,0,0,0.00,0.00,0.00,10370.64,0.00,0.00,0.00,2834.34,0.00,0.00,0.00,0.00,0.00,0.00,13204.98,2041.70,15246.68,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
TREESIDE CHARTER SCHOOL,7L,9/1/2021,Paid,4.3175,2.4625,140,30,265,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,265,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5302,2796,0,0,0,0,0.00,0.00,0.00,22891.39,0.00,0.00,0.00,6885.15,0.00,0.00,0.00,0.00,0.00,0.00,29776.54,4506.70,34283.24,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
TREESIDE CHARTER SCHOOL,7L,10/1/2021,Paid,4.3175,2.4625,135,16,257,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,271,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4878,2480,0,0,0,0,0.00,0.00,0.00,21060.77,0.00,0.00,0.00,6107.00,0.00,0.00,0.00,0.00,0.00,0.00,27167.77,4146.30,31314.07,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
TREESIDE CHARTER SCHOOL,7L,11/1/2021,Paid,4.3175,2.4625,134,15,255,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,264,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4759,2469,0,0,0,0,0.00,0.00,0.00,20546.98,0.00,0.00,0.00,6079.91,0.00,0.00,0.00,0.00,0.00,0.00,26626.89,4045.15,30672.04,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
TREESIDE CHARTER SCHOOL,7L,12/1/2021,Paid,4.3175,2.4625,134,13,255,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,276,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3582,1632,0,0,0,0,0.00,0.00,0.00,15465.29,0.00,0.00,0.00,4018.80,0.00,0.00,0.00,0.00,0.00,0.00,19484.09,3044.70,22528.79,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,
